Date Times,Energy
Wed Feb 06 2013 00:00:00 GMT+1030 (Australian Central Daylight Time),-0.314
Wed Feb 06 2013 00:30:00 GMT+1030 (Australian Central Daylight Time),-0.348
Wed Feb 06 2013 01:00:00 GMT+1030 (Australian Central Daylight Time),-0.381
Wed Feb 06 2013 01:30:00 GMT+1030 (Australian Central Daylight Time),-0.414
Wed Feb 06 2013 02:00:00 GMT+1030 (Australian Central Daylight Time),-0.326
Wed Feb 06 2013 02:30:00 GMT+1030 (Australian Central Daylight Time),-0.311
Wed Feb 06 2013 03:00:00 GMT+1030 (Australian Central Daylight Time),-0.353
Wed Feb 06 2013 03:30:00 GMT+1030 (Australian Central Daylight Time),-0.38
Wed Feb 06 2013 04:00:00 GMT+1030 (Australian Central Daylight Time),-0.266
Wed Feb 06 2013 04:30:00 GMT+1030 (Australian Central Daylight Time),-0.4
Wed Feb 06 2013 05:00:00 GMT+1030 (Australian Central Daylight Time),-0.291
Wed Feb 06 2013 05:30:00 GMT+1030 (Australian Central Daylight Time),-0.30638
Wed Feb 06 2013 06:00:00 GMT+1030 (Australian Central Daylight Time),-0.351
Wed Feb 06 2013 06:30:00 GMT+1030 (Australian Central Daylight Time),-0.2506
Wed Feb 06 2013 07:00:00 GMT+1030 (Australian Central Daylight Time),0.30055
Wed Feb 06 2013 07:30:00 GMT+1030 (Australian Central Daylight Time),0.97274
Wed Feb 06 2013 08:00:00 GMT+1030 (Australian Central Daylight Time),1.4313
Wed Feb 06 2013 08:30:00 GMT+1030 (Australian Central Daylight Time),2.2071
Wed Feb 06 2013 09:00:00 GMT+1030 (Australian Central Daylight Time),2.6204
Wed Feb 06 2013 09:30:00 GMT+1030 (Australian Central Daylight Time),2.9151
Wed Feb 06 2013 10:00:00 GMT+1030 (Australian Central Daylight Time),2.7107
Wed Feb 06 2013 10:30:00 GMT+1030 (Australian Central Daylight Time),2.9445
Wed Feb 06 2013 11:00:00 GMT+1030 (Australian Central Daylight Time),2.9194
Wed Feb 06 2013 11:30:00 GMT+1030 (Australian Central Daylight Time),4.1658
Wed Feb 06 2013 12:00:00 GMT+1030 (Australian Central Daylight Time),3.2576
Wed Feb 06 2013 12:30:00 GMT+1030 (Australian Central Daylight Time),4.1085
Wed Feb 06 2013 13:00:00 GMT+1030 (Australian Central Daylight Time),3.6571
Wed Feb 06 2013 13:30:00 GMT+1030 (Australian Central Daylight Time),3.6448
Wed Feb 06 2013 14:00:00 GMT+1030 (Australian Central Daylight Time),3.5082
Wed Feb 06 2013 14:30:00 GMT+1030 (Australian Central Daylight Time),3.032
Wed Feb 06 2013 15:00:00 GMT+1030 (Australian Central Daylight Time),2.9493
Wed Feb 06 2013 15:30:00 GMT+1030 (Australian Central Daylight Time),2.4566
Wed Feb 06 2013 16:00:00 GMT+1030 (Australian Central Daylight Time),1.6609
Wed Feb 06 2013 16:30:00 GMT+1030 (Australian Central Daylight Time),1.1743
Wed Feb 06 2013 17:00:00 GMT+1030 (Australian Central Daylight Time),0.16461
Wed Feb 06 2013 17:30:00 GMT+1030 (Australian Central Daylight Time),-1.3362
Wed Feb 06 2013 18:00:00 GMT+1030 (Australian Central Daylight Time),-1.57
Wed Feb 06 2013 18:30:00 GMT+1030 (Australian Central Daylight Time),-1.4916
Wed Feb 06 2013 19:00:00 GMT+1030 (Australian Central Daylight Time),-0.81179
Wed Feb 06 2013 19:30:00 GMT+1030 (Australian Central Daylight Time),-1.069
Wed Feb 06 2013 20:00:00 GMT+1030 (Australian Central Daylight Time),-0.651
Wed Feb 06 2013 20:30:00 GMT+1030 (Australian Central Daylight Time),-1.106
Wed Feb 06 2013 21:00:00 GMT+1030 (Australian Central Daylight Time),-1.123
Wed Feb 06 2013 21:30:00 GMT+1030 (Australian Central Daylight Time),-0.843
Wed Feb 06 2013 22:00:00 GMT+1030 (Australian Central Daylight Time),-0.958
Wed Feb 06 2013 22:30:00 GMT+1030 (Australian Central Daylight Time),-0.82
Wed Feb 06 2013 23:00:00 GMT+1030 (Australian Central Daylight Time),-0.618
Wed Feb 06 2013 23:30:00 GMT+1030 (Australian Central Daylight Time),-0.389
Thu Feb 07 2013 00:00:00 GMT+1030 (Australian Central Daylight Time),-0.359
Thu Feb 07 2013 00:30:00 GMT+1030 (Australian Central Daylight Time),-0.3
Thu Feb 07 2013 01:00:00 GMT+1030 (Australian Central Daylight Time),-0.376
Thu Feb 07 2013 01:30:00 GMT+1030 (Australian Central Daylight Time),-0.431
Thu Feb 07 2013 02:00:00 GMT+1030 (Australian Central Daylight Time),-0.422
Thu Feb 07 2013 02:30:00 GMT+1030 (Australian Central Daylight Time),-0.353
Thu Feb 07 2013 03:00:00 GMT+1030 (Australian Central Daylight Time),-0.39
Thu Feb 07 2013 03:30:00 GMT+1030 (Australian Central Daylight Time),-0.4
Thu Feb 07 2013 04:00:00 GMT+1030 (Australian Central Daylight Time),-0.325
Thu Feb 07 2013 04:30:00 GMT+1030 (Australian Central Daylight Time),-0.433
Thu Feb 07 2013 05:00:00 GMT+1030 (Australian Central Daylight Time),-0.301
Thu Feb 07 2013 05:30:00 GMT+1030 (Australian Central Daylight Time),-0.26715
Thu Feb 07 2013 06:00:00 GMT+1030 (Australian Central Daylight Time),-0.4196
Thu Feb 07 2013 06:30:00 GMT+1030 (Australian Central Daylight Time),-0.12354
Thu Feb 07 2013 07:00:00 GMT+1030 (Australian Central Daylight Time),0.10667
Thu Feb 07 2013 07:30:00 GMT+1030 (Australian Central Daylight Time),0.82538
Thu Feb 07 2013 08:00:00 GMT+1030 (Australian Central Daylight Time),1.4166
Thu Feb 07 2013 08:30:00 GMT+1030 (Australian Central Daylight Time),2.0341
Thu Feb 07 2013 09:00:00 GMT+1030 (Australian Central Daylight Time),2.2829
Thu Feb 07 2013 09:30:00 GMT+1030 (Australian Central Daylight Time),2.9699
Thu Feb 07 2013 10:00:00 GMT+1030 (Australian Central Daylight Time),3.2983
Thu Feb 07 2013 10:30:00 GMT+1030 (Australian Central Daylight Time),3.6849
Thu Feb 07 2013 11:00:00 GMT+1030 (Australian Central Daylight Time),3.6251
Thu Feb 07 2013 11:30:00 GMT+1030 (Australian Central Daylight Time),2.609
Thu Feb 07 2013 12:00:00 GMT+1030 (Australian Central Daylight Time),3.0844
Thu Feb 07 2013 12:30:00 GMT+1030 (Australian Central Daylight Time),3.9917
Thu Feb 07 2013 13:00:00 GMT+1030 (Australian Central Daylight Time),3.9643
Thu Feb 07 2013 13:30:00 GMT+1030 (Australian Central Daylight Time),1.5977
Thu Feb 07 2013 14:00:00 GMT+1030 (Australian Central Daylight Time),2.1092
Thu Feb 07 2013 14:30:00 GMT+1030 (Australian Central Daylight Time),2.8377
Thu Feb 07 2013 15:00:00 GMT+1030 (Australian Central Daylight Time),2.6476
Thu Feb 07 2013 15:30:00 GMT+1030 (Australian Central Daylight Time),2.1585
Thu Feb 07 2013 16:00:00 GMT+1030 (Australian Central Daylight Time),1.8006
Thu Feb 07 2013 16:30:00 GMT+1030 (Australian Central Daylight Time),0.95247
Thu Feb 07 2013 17:00:00 GMT+1030 (Australian Central Daylight Time),0.34573
Thu Feb 07 2013 17:30:00 GMT+1030 (Australian Central Daylight Time),-0.10359
Thu Feb 07 2013 18:00:00 GMT+1030 (Australian Central Daylight Time),-1.2115
Thu Feb 07 2013 18:30:00 GMT+1030 (Australian Central Daylight Time),-1.2084
Thu Feb 07 2013 19:00:00 GMT+1030 (Australian Central Daylight Time),-1.1297
Thu Feb 07 2013 19:30:00 GMT+1030 (Australian Central Daylight Time),-1.217
Thu Feb 07 2013 20:00:00 GMT+1030 (Australian Central Daylight Time),-1.174
Thu Feb 07 2013 20:30:00 GMT+1030 (Australian Central Daylight Time),-0.905
Thu Feb 07 2013 21:00:00 GMT+1030 (Australian Central Daylight Time),-1.116
Thu Feb 07 2013 21:30:00 GMT+1030 (Australian Central Daylight Time),-1.126
Thu Feb 07 2013 22:00:00 GMT+1030 (Australian Central Daylight Time),-0.751
Thu Feb 07 2013 22:30:00 GMT+1030 (Australian Central Daylight Time),-0.554
Thu Feb 07 2013 23:00:00 GMT+1030 (Australian Central Daylight Time),-0.367
Thu Feb 07 2013 23:30:00 GMT+1030 (Australian Central Daylight Time),-0.382
Fri Feb 08 2013 00:00:00 GMT+1030 (Australian Central Daylight Time),-0.384
Fri Feb 08 2013 00:30:00 GMT+1030 (Australian Central Daylight Time),-0.334
Fri Feb 08 2013 01:00:00 GMT+1030 (Australian Central Daylight Time),-0.331
Fri Feb 08 2013 01:30:00 GMT+1030 (Australian Central Daylight Time),-0.32
Fri Feb 08 2013 02:00:00 GMT+1030 (Australian Central Daylight Time),-0.262
Fri Feb 08 2013 02:30:00 GMT+1030 (Australian Central Daylight Time),-0.259
Fri Feb 08 2013 03:00:00 GMT+1030 (Australian Central Daylight Time),-0.367
Fri Feb 08 2013 03:30:00 GMT+1030 (Australian Central Daylight Time),-0.437
Fri Feb 08 2013 04:00:00 GMT+1030 (Australian Central Daylight Time),-0.334
Fri Feb 08 2013 04:30:00 GMT+1030 (Australian Central Daylight Time),-0.18
Fri Feb 08 2013 05:00:00 GMT+1030 (Australian Central Daylight Time),-0.256
Fri Feb 08 2013 05:30:00 GMT+1030 (Australian Central Daylight Time),-0.15149
Fri Feb 08 2013 06:00:00 GMT+1030 (Australian Central Daylight Time),-0.14035
Fri Feb 08 2013 06:30:00 GMT+1030 (Australian Central Daylight Time),0.098748
Fri Feb 08 2013 07:00:00 GMT+1030 (Australian Central Daylight Time),0.47915
Fri Feb 08 2013 07:30:00 GMT+1030 (Australian Central Daylight Time),1.0781
Fri Feb 08 2013 08:00:00 GMT+1030 (Australian Central Daylight Time),1.4533
Fri Feb 08 2013 08:30:00 GMT+1030 (Australian Central Daylight Time),2.0625
Fri Feb 08 2013 09:00:00 GMT+1030 (Australian Central Daylight Time),1.7829
Fri Feb 08 2013 09:30:00 GMT+1030 (Australian Central Daylight Time),2.0025
Fri Feb 08 2013 10:00:00 GMT+1030 (Australian Central Daylight Time),1.9322
Fri Feb 08 2013 10:30:00 GMT+1030 (Australian Central Daylight Time),1.8194
Fri Feb 08 2013 11:00:00 GMT+1030 (Australian Central Daylight Time),2.8827
Fri Feb 08 2013 11:30:00 GMT+1030 (Australian Central Daylight Time),3.0325
Fri Feb 08 2013 12:00:00 GMT+1030 (Australian Central Daylight Time),1.8787
Fri Feb 08 2013 12:30:00 GMT+1030 (Australian Central Daylight Time),1.3947
Fri Feb 08 2013 13:00:00 GMT+1030 (Australian Central Daylight Time),1.5657
Fri Feb 08 2013 13:30:00 GMT+1030 (Australian Central Daylight Time),0.78104
Fri Feb 08 2013 14:00:00 GMT+1030 (Australian Central Daylight Time),0.93493
Fri Feb 08 2013 14:30:00 GMT+1030 (Australian Central Daylight Time),1.3091
Fri Feb 08 2013 15:00:00 GMT+1030 (Australian Central Daylight Time),1.2131
Fri Feb 08 2013 15:30:00 GMT+1030 (Australian Central Daylight Time),1.0173
Fri Feb 08 2013 16:00:00 GMT+1030 (Australian Central Daylight Time),0.91331
Fri Feb 08 2013 16:30:00 GMT+1030 (Australian Central Daylight Time),0.81009
Fri Feb 08 2013 17:00:00 GMT+1030 (Australian Central Daylight Time),0.22375
Fri Feb 08 2013 17:30:00 GMT+1030 (Australian Central Daylight Time),0.078159
Fri Feb 08 2013 18:00:00 GMT+1030 (Australian Central Daylight Time),-0.17285
Fri Feb 08 2013 18:30:00 GMT+1030 (Australian Central Daylight Time),-0.24234
Fri Feb 08 2013 19:00:00 GMT+1030 (Australian Central Daylight Time),-0.42355
Fri Feb 08 2013 19:30:00 GMT+1030 (Australian Central Daylight Time),-0.576
Fri Feb 08 2013 20:00:00 GMT+1030 (Australian Central Daylight Time),-0.556
Fri Feb 08 2013 20:30:00 GMT+1030 (Australian Central Daylight Time),-0.419
Fri Feb 08 2013 21:00:00 GMT+1030 (Australian Central Daylight Time),-0.373
Fri Feb 08 2013 21:30:00 GMT+1030 (Australian Central Daylight Time),-0.309
Fri Feb 08 2013 22:00:00 GMT+1030 (Australian Central Daylight Time),-0.315
Fri Feb 08 2013 22:30:00 GMT+1030 (Australian Central Daylight Time),-0.263
Fri Feb 08 2013 23:00:00 GMT+1030 (Australian Central Daylight Time),-0.348
Fri Feb 08 2013 23:30:00 GMT+1030 (Australian Central Daylight Time),-0.254
Sat Feb 09 2013 00:00:00 GMT+1030 (Australian Central Daylight Time),-0.243
Sat Feb 09 2013 00:30:00 GMT+1030 (Australian Central Daylight Time),-0.224
Sat Feb 09 2013 01:00:00 GMT+1030 (Australian Central Daylight Time),-0.242
Sat Feb 09 2013 01:30:00 GMT+1030 (Australian Central Daylight Time),-0.287
Sat Feb 09 2013 02:00:00 GMT+1030 (Australian Central Daylight Time),-0.218
Sat Feb 09 2013 02:30:00 GMT+1030 (Australian Central Daylight Time),-0.263
Sat Feb 09 2013 03:00:00 GMT+1030 (Australian Central Daylight Time),-0.266
Sat Feb 09 2013 03:30:00 GMT+1030 (Australian Central Daylight Time),-0.329
Sat Feb 09 2013 04:00:00 GMT+1030 (Australian Central Daylight Time),-0.256
Sat Feb 09 2013 04:30:00 GMT+1030 (Australian Central Daylight Time),-0.157
Sat Feb 09 2013 05:00:00 GMT+1030 (Australian Central Daylight Time),-0.301
Sat Feb 09 2013 05:30:00 GMT+1030 (Australian Central Daylight Time),-0.21619
Sat Feb 09 2013 06:00:00 GMT+1030 (Australian Central Daylight Time),-0.028902
Sat Feb 09 2013 06:30:00 GMT+1030 (Australian Central Daylight Time),-0.1453
Sat Feb 09 2013 07:00:00 GMT+1030 (Australian Central Daylight Time),0.45546
Sat Feb 09 2013 07:30:00 GMT+1030 (Australian Central Daylight Time),0.88159
Sat Feb 09 2013 08:00:00 GMT+1030 (Australian Central Daylight Time),1.2306
Sat Feb 09 2013 08:30:00 GMT+1030 (Australian Central Daylight Time),1.4714
Sat Feb 09 2013 09:00:00 GMT+1030 (Australian Central Daylight Time),2.1066
Sat Feb 09 2013 09:30:00 GMT+1030 (Australian Central Daylight Time),2.1349
Sat Feb 09 2013 10:00:00 GMT+1030 (Australian Central Daylight Time),2.9605
Sat Feb 09 2013 10:30:00 GMT+1030 (Australian Central Daylight Time),1.9443
Sat Feb 09 2013 11:00:00 GMT+1030 (Australian Central Daylight Time),2.6619
Sat Feb 09 2013 11:30:00 GMT+1030 (Australian Central Daylight Time),2.0656
Sat Feb 09 2013 12:00:00 GMT+1030 (Australian Central Daylight Time),1.1645
Sat Feb 09 2013 12:30:00 GMT+1030 (Australian Central Daylight Time),2.8336
Sat Feb 09 2013 13:00:00 GMT+1030 (Australian Central Daylight Time),3.0215
Sat Feb 09 2013 13:30:00 GMT+1030 (Australian Central Daylight Time),3.3548
Sat Feb 09 2013 14:00:00 GMT+1030 (Australian Central Daylight Time),2.8164
Sat Feb 09 2013 14:30:00 GMT+1030 (Australian Central Daylight Time),1.9776
Sat Feb 09 2013 15:00:00 GMT+1030 (Australian Central Daylight Time),2.0601
Sat Feb 09 2013 15:30:00 GMT+1030 (Australian Central Daylight Time),1.365
Sat Feb 09 2013 16:00:00 GMT+1030 (Australian Central Daylight Time),1.8929
Sat Feb 09 2013 16:30:00 GMT+1030 (Australian Central Daylight Time),1.0237
Sat Feb 09 2013 17:00:00 GMT+1030 (Australian Central Daylight Time),0.92807
Sat Feb 09 2013 17:30:00 GMT+1030 (Australian Central Daylight Time),0.28203
Sat Feb 09 2013 18:00:00 GMT+1030 (Australian Central Daylight Time),-0.15962
Sat Feb 09 2013 18:30:00 GMT+1030 (Australian Central Daylight Time),-0.27793
Sat Feb 09 2013 19:00:00 GMT+1030 (Australian Central Daylight Time),-0.373
Sat Feb 09 2013 19:30:00 GMT+1030 (Australian Central Daylight Time),-0.554
Sat Feb 09 2013 20:00:00 GMT+1030 (Australian Central Daylight Time),-0.479
Sat Feb 09 2013 20:30:00 GMT+1030 (Australian Central Daylight Time),-0.445
Sat Feb 09 2013 21:00:00 GMT+1030 (Australian Central Daylight Time),-0.346
Sat Feb 09 2013 21:30:00 GMT+1030 (Australian Central Daylight Time),-0.302
Sat Feb 09 2013 22:00:00 GMT+1030 (Australian Central Daylight Time),-0.342
Sat Feb 09 2013 22:30:00 GMT+1030 (Australian Central Daylight Time),-0.285
Sat Feb 09 2013 23:00:00 GMT+1030 (Australian Central Daylight Time),-0.228
Sat Feb 09 2013 23:30:00 GMT+1030 (Australian Central Daylight Time),-0.194
Sun Feb 10 2013 00:00:00 GMT+1030 (Australian Central Daylight Time),-0.342
Sun Feb 10 2013 00:30:00 GMT+1030 (Australian Central Daylight Time),-0.264
Sun Feb 10 2013 01:00:00 GMT+1030 (Australian Central Daylight Time),-0.276
Sun Feb 10 2013 01:30:00 GMT+1030 (Australian Central Daylight Time),-0.186
Sun Feb 10 2013 02:00:00 GMT+1030 (Australian Central Daylight Time),-0.294
Sun Feb 10 2013 02:30:00 GMT+1030 (Australian Central Daylight Time),-0.253
Sun Feb 10 2013 03:00:00 GMT+1030 (Australian Central Daylight Time),-0.264
Sun Feb 10 2013 03:30:00 GMT+1030 (Australian Central Daylight Time),-0.262
Sun Feb 10 2013 04:00:00 GMT+1030 (Australian Central Daylight Time),-0.207
Sun Feb 10 2013 04:30:00 GMT+1030 (Australian Central Daylight Time),-0.37
Sun Feb 10 2013 05:00:00 GMT+1030 (Australian Central Daylight Time),-0.284
Sun Feb 10 2013 05:30:00 GMT+1030 (Australian Central Daylight Time),-0.27378
Sun Feb 10 2013 06:00:00 GMT+1030 (Australian Central Daylight Time),-0.27169
Sun Feb 10 2013 06:30:00 GMT+1030 (Australian Central Daylight Time),-0.30321
Sun Feb 10 2013 07:00:00 GMT+1030 (Australian Central Daylight Time),0.35088
Sun Feb 10 2013 07:30:00 GMT+1030 (Australian Central Daylight Time),0.96585
Sun Feb 10 2013 08:00:00 GMT+1030 (Australian Central Daylight Time),1.5922
Sun Feb 10 2013 08:30:00 GMT+1030 (Australian Central Daylight Time),2.104
Sun Feb 10 2013 09:00:00 GMT+1030 (Australian Central Daylight Time),2.6906
Sun Feb 10 2013 09:30:00 GMT+1030 (Australian Central Daylight Time),2.9475
Sun Feb 10 2013 10:00:00 GMT+1030 (Australian Central Daylight Time),3.4341
Sun Feb 10 2013 10:30:00 GMT+1030 (Australian Central Daylight Time),3.2456
Sun Feb 10 2013 11:00:00 GMT+1030 (Australian Central Daylight Time),4.1705
Sun Feb 10 2013 11:30:00 GMT+1030 (Australian Central Daylight Time),2.2213
Sun Feb 10 2013 12:00:00 GMT+1030 (Australian Central Daylight Time),2.608
Sun Feb 10 2013 12:30:00 GMT+1030 (Australian Central Daylight Time),1.524
Sun Feb 10 2013 13:00:00 GMT+1030 (Australian Central Daylight Time),3.3462
Sun Feb 10 2013 13:30:00 GMT+1030 (Australian Central Daylight Time),3.75
Sun Feb 10 2013 14:00:00 GMT+1030 (Australian Central Daylight Time),3.3127
Sun Feb 10 2013 14:30:00 GMT+1030 (Australian Central Daylight Time),2.9645
Sun Feb 10 2013 15:00:00 GMT+1030 (Australian Central Daylight Time),2.9419
Sun Feb 10 2013 15:30:00 GMT+1030 (Australian Central Daylight Time),2.4319
Sun Feb 10 2013 16:00:00 GMT+1030 (Australian Central Daylight Time),1.8626
Sun Feb 10 2013 16:30:00 GMT+1030 (Australian Central Daylight Time),1.3517
Sun Feb 10 2013 17:00:00 GMT+1030 (Australian Central Daylight Time),0.84255
Sun Feb 10 2013 17:30:00 GMT+1030 (Australian Central Daylight Time),0.22118
Sun Feb 10 2013 18:00:00 GMT+1030 (Australian Central Daylight Time),-0.14612
Sun Feb 10 2013 18:30:00 GMT+1030 (Australian Central Daylight Time),-0.36141
Sun Feb 10 2013 19:00:00 GMT+1030 (Australian Central Daylight Time),-0.47816
Sun Feb 10 2013 19:30:00 GMT+1030 (Australian Central Daylight Time),-0.482
Sun Feb 10 2013 20:00:00 GMT+1030 (Australian Central Daylight Time),-0.481
Sun Feb 10 2013 20:30:00 GMT+1030 (Australian Central Daylight Time),-0.358
Sun Feb 10 2013 21:00:00 GMT+1030 (Australian Central Daylight Time),-0.4
Sun Feb 10 2013 21:30:00 GMT+1030 (Australian Central Daylight Time),-0.282
Sun Feb 10 2013 22:00:00 GMT+1030 (Australian Central Daylight Time),-0.294
Sun Feb 10 2013 22:30:00 GMT+1030 (Australian Central Daylight Time),-0.254
Sun Feb 10 2013 23:00:00 GMT+1030 (Australian Central Daylight Time),-0.286
Sun Feb 10 2013 23:30:00 GMT+1030 (Australian Central Daylight Time),-0.278
Mon Feb 11 2013 00:00:00 GMT+1030 (Australian Central Daylight Time),-0.372
Mon Feb 11 2013 00:30:00 GMT+1030 (Australian Central Daylight Time),-0.334
Mon Feb 11 2013 01:00:00 GMT+1030 (Australian Central Daylight Time),-0.252
Mon Feb 11 2013 01:30:00 GMT+1030 (Australian Central Daylight Time),-0.299
Mon Feb 11 2013 02:00:00 GMT+1030 (Australian Central Daylight Time),-0.282
Mon Feb 11 2013 02:30:00 GMT+1030 (Australian Central Daylight Time),-0.242
Mon Feb 11 2013 03:00:00 GMT+1030 (Australian Central Daylight Time),-0.326
Mon Feb 11 2013 03:30:00 GMT+1030 (Australian Central Daylight Time),-0.227
Mon Feb 11 2013 04:00:00 GMT+1030 (Australian Central Daylight Time),-0.228
Mon Feb 11 2013 04:30:00 GMT+1030 (Australian Central Daylight Time),-0.236
Mon Feb 11 2013 05:00:00 GMT+1030 (Australian Central Daylight Time),-0.25
Mon Feb 11 2013 05:30:00 GMT+1030 (Australian Central Daylight Time),-0.26349
Mon Feb 11 2013 06:00:00 GMT+1030 (Australian Central Daylight Time),-0.077403
Mon Feb 11 2013 06:30:00 GMT+1030 (Australian Central Daylight Time),-0.18254
Mon Feb 11 2013 07:00:00 GMT+1030 (Australian Central Daylight Time),-0.054081
Mon Feb 11 2013 07:30:00 GMT+1030 (Australian Central Daylight Time),1.1291
Mon Feb 11 2013 08:00:00 GMT+1030 (Australian Central Daylight Time),1.9608
Mon Feb 11 2013 08:30:00 GMT+1030 (Australian Central Daylight Time),2.2183
Mon Feb 11 2013 09:00:00 GMT+1030 (Australian Central Daylight Time),2.8306
